City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Dapdap,PH,2020-06-22 16:21:47,12.06,125.49,81.91,81,89,7.83
279,Chuy,UY,2020-06-22 16:21:10,-33.7,-53.46,59.7,83,96,6.04
280,Lincoln,US,2020-06-22 16:20:02,40.8,-96.67,78.8,57,20,10.29
281,Hualmay,PE,2020-06-22 16:21:47,-11.1,-77.61,67.08,69,68,8.41
282,San Lorenzo,PY,2020-06-22 16:21:47,-25.33,-57.53,84.2,54,0,12.75
283,Praya,CV,2020-06-22 16:21:47,14.92,-23.51,86.0,62,20,6.93
284,Morant Bay,JM,2020-06-22 16:21:47,17.88,-76.41,89.6,70,20,25.28
285,Aginskoye,RU,2020-06-22 16:21:47,51.1,114.53,59.63,69,100,6.62
286,Kulhudhuffushi,MV,2020-06-22 16:21:48,6.62,73.07,84.29,80,100,14.0
287,Perehonivka,UA,2020-06-22 16:21:48,48.54,30.52,75.27,77,93,0.94
288,Ust-Barguzin,RU,2020-06-22 16:21:48,53.45,108.98,52.29,77,97,1.95
289,Touros,BR,2020-06-22 16:21:48,-5.2,-35.46,82.4,65,75,12.75
290,Salalah,OM,2020-06-22 16:21:48,17.02,54.09,84.2,89,40,6.93
291,Kargil,IN,2020-06-22 16:21:48,34.57,76.1,63.14,29,4,6.71
292,Necochea,AR,2020-06-22 16:21:48,-38.55,-58.74,52.0,83,97,11.99
293,Kangaatsiaq,GL,2020-06-22 16:21:48,68.31,-53.46,40.42,75,0,10.98
294,Iquique,CL,2020-06-22 16:21:48,-20.22,-70.14,62.6,63,1,9.17
295,Shimoda,JP,2020-06-22 16:21:48,34.67,138.95,62.01,92,98,1.99
296,Makinsk,KZ,2020-06-22 16:21:49,52.63,70.42,61.83,64,100,13.85
297,Stroud,GB,2020-06-22 16:21:49,51.75,-2.2,73.4,49,20,12.75
298,Nizhniy Odes,RU,2020-06-22 16:21:49,63.64,54.86,46.2,97,100,5.17
299,Kozhva,RU,2020-06-22 16:21:49,65.11,57.05,44.89,87,100,4.79
300,Honiara,SB,2020-06-22 16:21:49,-9.43,159.95,75.2,100,75,2.53
301,Harur,IN,2020-06-22 16:21:49,12.07,78.5,82.74,60,100,10.83
302,Torbay,CA,2020-06-22 16:21:49,47.67,-52.73,63.0,51,90,12.75
303,Ettaiyapuram,IN,2020-06-22 16:21:49,9.14,77.99,85.06,55,100,14.45
304,Flinders,AU,2020-06-22 16:17:36,-34.58,150.86,52.0,62,40,8.99
305,Lompoc,US,2020-06-22 16:17:30,34.64,-120.46,57.2,93,99,4.7
306,Praia Da Vitoria,PT,2020-06-22 16:21:50,38.73,-27.07,75.2,64,40,16.49
307,Flin Flon,CA,2020-06-22 16:21:50,54.77,-101.86,69.8,43,40,4.7
308,Bambous Virieux,MU,2020-06-22 16:21:50,-20.34,57.76,72.0,83,40,10.29
309,Norman Wells,CA,2020-06-22 16:21:50,65.28,-126.83,51.8,100,90,13.87
310,Trebinje,BA,2020-06-22 16:17:53,42.71,18.34,71.6,60,100,13.87
311,Tessalit,ML,2020-06-22 16:21:50,20.2,1.01,108.86,6,0,6.35
312,Klaksvik,FO,2020-06-22 16:21:50,62.23,-6.59,50.0,87,88,31.09
313,Juegang,CN,2020-06-22 16:21:50,32.32,121.19,72.57,94,100,14.2
314,Saint-Augustin,CA,2020-06-22 16:21:50,51.23,-58.65,53.53,86,100,13.96
315,Urengoy,RU,2020-06-22 16:21:50,65.97,78.37,50.72,86,51,11.54
316,Broome,US,2020-06-22 16:21:51,42.25,-75.83,84.99,61,20,3.36
317,Port Hardy,CA,2020-06-22 16:21:51,50.7,-127.42,53.6,93,90,9.17
318,Neustadt,DE,2020-06-22 16:21:51,49.71,12.09,75.0,53,90,3.36
319,Hami,CN,2020-06-22 16:21:51,42.8,93.45,78.62,17,0,8.03
320,Kyshtovka,RU,2020-06-22 16:21:51,56.55,76.63,55.04,84,100,6.67
321,San Quintin,MX,2020-06-22 16:21:51,30.48,-115.95,65.89,78,97,9.4
322,Charters Towers,AU,2020-06-22 16:17:04,-20.1,146.27,56.84,53,15,8.34
323,Port Augusta,AU,2020-06-22 16:21:51,-32.5,137.77,42.8,93,1,5.82
324,Padang,ID,2020-06-22 16:21:51,-0.95,100.35,77.31,83,100,3.98
325,Vila Franca Do Campo,PT,2020-06-22 16:21:51,37.72,-25.43,69.8,83,20,11.41
326,Sioux Lookout,CA,2020-06-22 16:21:51,50.1,-91.92,57.2,93,75,5.82
327,Alofi,NU,2020-06-22 16:17:08,-19.06,-169.92,71.6,94,75,1.12
328,Margate,GB,2020-06-22 16:21:48,51.38,1.39,68.0,75,4,11.01
329,Guerrero Negro,MX,2020-06-22 16:21:52,27.98,-114.06,65.71,76,100,11.39
330,Nuevo Progreso,MX,2020-06-22 16:17:21,23.17,-97.95,86.0,59,24,4.0
331,Upernavik,GL,2020-06-22 16:21:52,72.79,-56.15,41.0,73,0,6.29
332,Krasnofarfornyy,RU,2020-06-22 16:21:52,59.14,31.85,72.03,53,9,0.4
333,Son La,VN,2020-06-22 16:21:52,21.32,103.9,75.4,79,97,2.19
334,Verkhnyaya Inta,RU,2020-06-22 16:21:52,65.98,60.31,43.61,82,99,9.64
335,Jijiga,ET,2020-06-22 16:21:52,9.35,42.8,75.6,47,80,4.61
336,Lavrentiya,RU,2020-06-22 16:21:23,65.58,-171.0,56.43,57,56,8.03
337,Udachnyy,RU,2020-06-22 16:21:53,66.42,112.4,64.4,63,46,6.71
338,Kokoda,PG,2020-06-22 16:21:53,-8.88,147.74,74.7,74,80,0.47
339,Santa Isabel Do Rio Negro,BR,2020-06-22 16:21:53,-0.41,-65.02,82.56,83,42,4.05
340,Sorland,NO,2020-06-22 16:21:43,67.67,12.69,60.8,77,34,11.41
341,Grass Valley,US,2020-06-22 16:17:23,39.22,-121.06,79.0,53,0,2.89
342,Hurricane,US,2020-06-22 16:18:54,37.18,-113.29,87.01,14,1,5.82
343,Oyon,PE,2020-06-22 16:21:53,-10.67,-76.77,57.94,36,16,6.96
344,Praia,CV,2020-06-22 16:21:53,14.92,-23.51,86.0,62,20,6.93
345,Arawa,PG,2020-06-22 16:21:53,-6.21,155.54,78.31,79,76,1.99
346,Cayenne,GF,2020-06-22 16:21:53,4.93,-52.33,89.6,59,54,10.29
347,Egvekinot,RU,2020-06-22 16:21:54,66.32,-179.17,49.57,70,100,8.25
348,Wamba,NG,2020-06-22 16:21:54,8.93,8.6,83.25,69,51,5.99
349,Uyemskiy,RU,2020-06-22 16:21:54,64.47,40.85,64.4,52,40,6.71
350,Camacha,PT,2020-06-22 16:21:54,33.08,-16.33,73.4,73,75,17.22
351,Arkhipo-Osipovka,RU,2020-06-22 16:21:54,44.37,38.52,74.82,73,0,3.74
352,Bara,NG,2020-06-22 16:17:01,10.37,10.73,93.24,39,2,8.41
353,Muros,ES,2020-06-22 16:17:23,42.78,-9.06,87.01,45,92,13.0
354,Kwekwe,ZW,2020-06-22 16:21:54,-18.93,29.81,59.25,36,8,4.94
355,Hervey Bay,AU,2020-06-22 16:21:54,-25.3,152.85,55.99,55,0,4.0
356,Namatanai,PG,2020-06-22 16:21:54,-3.67,152.43,79.95,76,52,2.71
357,Rosa Zarate,EC,2020-06-22 16:21:54,0.33,-79.47,75.92,90,98,3.71
358,Kuytun,RU,2020-06-22 16:21:54,54.34,101.5,62.78,59,43,9.53
359,Polunochnoye,RU,2020-06-22 16:21:55,60.87,60.42,52.43,58,70,4.14
360,Birao,CF,2020-06-22 16:21:55,10.28,22.79,92.52,38,34,2.93
361,Alta Floresta,BR,2020-06-22 16:21:55,-9.88,-56.09,91.4,43,40,11.41
362,Sur,OM,2020-06-22 16:21:55,22.57,59.53,87.89,68,91,9.4
363,Bestobe,KZ,2020-06-22 16:21:55,52.5,73.1,64.27,61,98,18.34
364,Apolda,DE,2020-06-22 16:20:28,51.02,11.5,78.01,74,37,3.0
365,Izumo,JP,2020-06-22 16:21:55,35.37,132.77,68.0,94,40,2.24
366,Pahrump,US,2020-06-22 16:17:02,36.21,-115.98,89.6,10,1,5.1
367,Itarema,BR,2020-06-22 16:21:56,-2.92,-39.92,85.35,60,0,11.16
368,Yarmouth,US,2020-06-22 16:21:56,41.71,-70.23,75.2,73,90,6.93
369,Hare Bay,CA,2020-06-22 16:21:56,48.85,-54.01,60.8,72,90,6.93
370,Korla,CN,2020-06-22 16:21:56,41.76,86.15,82.0,69,0,1.99
371,Quatre Cocos,MU,2020-06-22 16:21:56,-20.21,57.76,72.0,83,40,10.29
372,Beringovskiy,RU,2020-06-22 16:21:57,63.05,179.32,52.75,52,0,9.62
373,Pimenta Bueno,BR,2020-06-22 16:19:03,-11.67,-61.19,89.58,44,0,4.0
374,Sept-Iles,CA,2020-06-22 16:21:40,50.2,-66.38,60.01,82,75,12.75
375,Supaul,IN,2020-06-22 16:21:57,26.12,86.6,85.14,74,42,11.52
376,Te Anau,NZ,2020-06-22 16:21:57,-45.42,167.72,38.75,85,22,1.05
377,Buraydah,SA,2020-06-22 16:20:46,26.33,43.98,96.8,19,0,13.87
378,Tashla,RU,2020-06-22 16:21:57,51.77,52.74,60.31,69,0,10.02
379,Dingzhou,CN,2020-06-22 16:21:58,38.51,115.0,77.0,65,79,4.47
380,Coquimbo,CL,2020-06-22 16:21:58,-29.95,-71.34,57.2,82,75,3.36
381,Panaba,MX,2020-06-22 16:21:58,21.28,-88.27,87.08,72,5,10.54
382,Hokitika,NZ,2020-06-22 16:21:58,-42.72,170.97,49.1,72,0,4.85
383,Ambon,ID,2020-06-22 16:21:59,-3.7,128.18,79.0,14,61,15.55
384,Vardo,NO,2020-06-22 16:17:10,70.37,31.11,50.0,71,20,9.17
385,Oskarshamn,SE,2020-06-22 16:21:59,57.26,16.45,68.0,64,40,11.41
386,Teguldet,RU,2020-06-22 16:21:06,57.31,88.17,56.23,83,0,1.86
387,Vanavara,RU,2020-06-22 16:21:59,60.34,102.28,64.04,58,19,3.49
388,Aswan,EG,2020-06-22 16:21:59,24.09,32.91,108.01,7,0,11.54
389,Ust-Kuyga,RU,2020-06-22 16:21:59,70.02,135.6,67.66,62,0,3.94
390,Ancud,CL,2020-06-22 16:21:59,-41.87,-73.82,52.0,81,75,4.7
391,Gamba,GA,2020-06-22 16:22:00,-2.65,10.0,75.42,80,91,8.68
392,Abadan,IR,2020-06-22 16:22:00,30.34,48.3,100.4,24,0,16.11
393,Castro-Urdiales,ES,2020-06-22 16:22:00,43.38,-3.22,81.0,54,76,6.93
394,Koumac,NC,2020-06-22 16:22:00,-20.57,164.28,68.45,80,0,3.31
395,Chulym,RU,2020-06-22 16:22:00,55.1,80.96,59.07,83,40,8.63
396,Mansa,IN,2020-06-22 16:22:00,29.98,75.38,99.99,24,17,6.17
397,Souillac,MU,2020-06-22 16:22:00,-20.52,57.52,71.6,83,40,10.29
398,Porgera,PG,2020-06-22 16:22:00,-5.47,143.2,36.9,100,29,1.48
399,Suntar,RU,2020-06-22 16:22:00,62.14,117.63,61.27,54,50,6.11
400,Palu,ID,2020-06-22 16:22:00,-0.89,119.87,76.32,79,27,2.73
401,Berbera,SO,2020-06-22 16:22:00,10.44,45.01,93.15,36,100,6.53
402,La Seyne-Sur-Mer,FR,2020-06-22 16:18:00,43.1,5.88,89.01,39,0,5.01
403,Hudson Bay,CA,2020-06-22 16:22:01,52.85,-102.38,68.25,48,60,1.83
404,Shache,CN,2020-06-22 16:22:01,38.42,77.24,82.89,13,1,7.61
405,Derzhavinsk,KZ,2020-06-22 16:22:01,51.1,66.32,62.6,67,47,23.91
406,Leningradskiy,RU,2020-06-22 16:22:01,69.38,178.42,32.97,93,100,13.42
407,Stellenbosch,ZA,2020-06-22 16:21:25,-33.93,18.87,63.0,93,20,10.29
408,Revda,RU,2020-06-22 16:22:01,56.8,59.93,53.6,62,82,8.95
409,Soto,AR,2020-06-22 16:22:01,-32.81,-61.4,62.6,55,100,11.41
410,Mantua,IT,2020-06-22 16:22:01,45.17,10.78,90.0,32,0,5.01
411,Valdivia,CL,2020-06-22 16:17:50,-39.81,-73.25,50.0,87,75,6.93
412,Tabuk,PH,2020-06-22 16:22:01,17.42,121.44,77.52,87,100,4.38
413,Calbuco,CL,2020-06-22 16:22:02,-41.77,-73.13,44.6,93,90,11.41
414,Maine-Soroa,NE,2020-06-22 16:22:02,13.21,12.02,101.59,18,80,1.86
415,Srednekolymsk,RU,2020-06-22 16:22:02,67.45,153.68,53.89,63,66,17.76
416,Hovd,MN,2020-06-22 16:22:02,48.01,91.64,53.04,42,14,1.12
417,Mayo,US,2020-06-22 16:22:02,38.89,-76.51,87.01,83,1,12.75
418,Cherkasskoye,RU,2020-06-22 16:22:02,52.43,47.22,60.98,71,23,7.25
419,Brae,GB,2020-06-22 16:21:22,60.4,-1.35,60.8,67,96,29.97
420,Faanui,PF,2020-06-22 16:22:02,-16.48,-151.75,76.55,79,88,23.31
421,Trinidad,BO,2020-06-22 16:22:02,-14.83,-64.9,84.2,70,75,6.93
422,Richards Bay,ZA,2020-06-22 16:22:03,-28.78,32.04,64.85,74,7,5.64
423,Taltal,CL,2020-06-22 16:22:03,-25.4,-70.48,64.27,59,46,4.45
424,Sakakah,SA,2020-06-22 16:22:03,29.97,40.21,100.4,9,0,12.75
425,Smithers,CA,2020-06-22 16:21:51,54.78,-127.17,51.8,81,90,4.7
426,Loralai,PK,2020-06-22 16:22:03,30.37,68.6,87.58,23,0,7.7
427,San Jose,US,2020-06-22 16:21:05,37.34,-121.89,69.01,72,20,6.93
428,Puerto Carreno,CO,2020-06-22 16:19:49,6.19,-67.49,82.4,74,40,2.24
429,Bartica,GY,2020-06-22 16:22:03,6.4,-58.62,86.0,74,75,10.29
430,Waipawa,NZ,2020-06-22 16:22:04,-41.41,175.52,48.2,100,90,5.82
431,La Ronge,CA,2020-06-22 16:22:04,55.1,-105.28,69.8,40,20,9.17
432,Kijang,KR,2020-06-22 16:17:05,35.24,129.21,69.8,77,3,5.82
433,Puerto Madryn,AR,2020-06-22 16:21:10,-42.77,-65.04,55.78,39,100,31.12
434,Ossora,RU,2020-06-22 16:22:04,59.24,163.07,54.3,74,9,0.94
435,Iskilip,TR,2020-06-22 16:22:04,40.74,34.47,74.86,50,19,7.4
436,Yarada,IN,2020-06-22 16:22:04,17.65,83.27,87.8,70,75,4.7
437,Ugoofaaru,MV,2020-06-22 16:21:12,5.67,73.0,83.98,78,100,12.46
438,San Rafael Del Sur,NI,2020-06-22 16:22:04,11.85,-86.44,82.4,78,75,4.7
439,Chernoistochinsk,RU,2020-06-22 16:22:05,57.74,59.87,51.94,67,96,5.75
440,Tarko-Sale,RU,2020-06-22 16:22:05,64.92,77.78,48.99,91,100,20.31
441,Raga,SS,2020-06-22 16:21:34,8.46,25.68,82.36,66,50,2.39
442,Sitka,US,2020-06-22 16:20:35,57.05,-135.33,51.8,81,90,6.93
443,Maningrida,AU,2020-06-22 16:22:05,-12.07,134.27,66.52,77,0,9.84
444,Aragarcas,BR,2020-06-22 16:22:05,-15.9,-52.25,86.0,33,11,9.17
445,Yarim,YE,2020-06-22 16:22:05,14.3,44.38,67.89,43,93,3.6
446,Ahuimanu,US,2020-06-22 16:22:05,21.44,-157.84,77.0,69,40,9.17
447,Muyezerskiy,RU,2020-06-22 16:22:05,63.93,31.65,73.89,38,10,7.92
448,Sibolga,ID,2020-06-22 16:17:29,1.74,98.78,77.38,79,100,2.73
449,Kindu,CD,2020-06-22 16:22:05,-2.95,25.95,81.79,53,84,1.68
450,Berlevag,NO,2020-06-22 16:21:46,70.86,29.09,42.8,81,90,11.41
451,Monywa,MM,2020-06-22 16:22:06,22.12,95.13,88.57,60,94,14.9
452,Quesnel,CA,2020-06-22 16:22:06,53.0,-122.5,57.2,87,75,6.06
453,Westport,US,2020-06-22 16:19:59,41.14,-73.36,87.01,61,1,10.29
454,Antalaha,MG,2020-06-22 16:17:35,-14.9,50.28,71.82,81,11,9.95
455,Komsomolets,KZ,2020-06-22 16:22:06,53.75,62.07,53.31,70,4,5.53
456,Umm Lajj,SA,2020-06-22 16:22:06,25.02,37.27,90.93,39,0,10.38
457,Autun,FR,2020-06-22 16:22:06,46.95,4.3,78.8,39,21,11.41
458,Baruun-Urt,MN,2020-06-22 16:22:06,46.68,113.28,60.21,84,100,6.13
459,Vestmanna,FO,2020-06-22 16:22:06,62.16,-7.17,50.0,87,99,31.09
460,Komsomolskiy,UZ,2020-06-22 16:17:21,40.43,71.72,89.6,17,40,6.93
461,Vallenar,CL,2020-06-22 16:22:07,-28.57,-70.76,72.16,32,1,3.29
462,Bardiyah,LY,2020-06-22 16:17:37,31.76,25.09,74.16,64,0,11.99
463,Gravelbourg,CA,2020-06-22 16:22:08,49.88,-106.55,59.79,52,0,2.06
464,Baglung,NP,2020-06-22 16:22:08,28.27,83.59,71.08,78,37,1.14
465,Krasnoselkup,RU,2020-06-22 16:21:10,65.7,82.47,53.91,68,0,23.73
466,Faya,SA,2020-06-22 16:22:08,18.39,42.45,80.6,47,70,9.17
467,Le Port,RE,2020-06-22 16:22:09,-20.94,55.29,69.8,73,40,8.05
468,Jasper,US,2020-06-22 16:17:47,37.2,-94.35,78.8,65,1,9.17
469,Hambantota,LK,2020-06-22 16:22:09,6.12,81.12,86.0,70,40,13.87
470,Rio Branco,BR,2020-06-22 16:22:09,-9.97,-67.81,87.8,58,40,8.05
471,Stokmarknes,NO,2020-06-22 16:22:09,68.56,14.91,71.6,60,66,3.36
472,Dauphin,CA,2020-06-22 16:22:09,51.15,-100.05,64.4,68,75,16.11
473,Husavik,IS,2020-06-22 16:18:57,66.04,-17.34,51.8,81,90,21.92
474,Methven,NZ,2020-06-22 16:20:37,-43.63,171.65,42.01,48,0,2.46
475,Ifanadiana,MG,2020-06-22 16:22:11,-21.3,47.63,65.08,94,6,0.45
476,Berezovyy,RU,2020-06-22 16:22:11,51.67,135.7,46.18,91,100,2.98
477,Magnor,SE,2020-06-22 16:22:11,59.95,12.2,64.0,87,100,4.7
478,Katsina,NG,2020-06-22 16:22:11,12.99,7.6,97.32,22,69,5.66
479,Bentiu,SS,2020-06-22 16:22:11,9.23,29.83,81.57,63,64,3.42
480,Qasigiannguit,GL,2020-06-22 16:22:11,68.82,-51.19,48.2,61,40,5.82
481,Jiwani,PK,2020-06-22 16:22:11,25.05,61.74,84.87,85,0,13.6
482,Fevik,NO,2020-06-22 16:22:11,58.38,8.68,71.6,53,1,14.99
483,San Carlos,VE,2020-06-22 16:22:11,9.66,-68.58,82.26,79,100,4.7
484,Sechura,PE,2020-06-22 16:22:11,-5.56,-80.82,73.26,61,48,7.47
485,Anan,JP,2020-06-22 16:22:12,33.92,134.65,75.2,60,75,3.36
486,Yeppoon,AU,2020-06-22 16:22:12,-23.13,150.73,50.0,87,0,4.63
487,Napier,NZ,2020-06-22 16:22:12,-39.48,176.92,48.0,92,41,1.99
488,Ekhabi,RU,2020-06-22 16:22:12,53.51,142.97,38.79,94,59,8.05
489,Manono,CD,2020-06-22 16:22:12,-7.3,27.42,81.28,29,2,3.22
490,Camalu,MX,2020-06-22 16:22:12,30.85,-116.07,63.0,60,89,1.99
491,Winnemucca,US,2020-06-22 16:22:12,40.97,-117.74,75.36,32,0,5.39
492,Newry,GB,2020-06-22 16:22:12,54.18,-6.34,61.0,88,99,8.01
493,Coahuayana,MX,2020-06-22 16:22:12,18.73,-103.68,84.2,62,40,2.15
494,Carballo,ES,2020-06-22 16:17:42,43.21,-8.69,86.0,81,91,8.99
495,Virden,US,2020-06-22 16:22:13,39.5,-89.77,82.0,71,41,8.72
496,Massakory,TD,2020-06-22 16:22:13,13.0,15.73,100.96,18,17,11.56
497,Anadyr,RU,2020-06-22 16:22:13,64.75,177.48,60.8,82,98,4.47
498,Tupik,RU,2020-06-22 16:22:13,54.43,119.93,47.3,87,1,2.55
499,Kaeo,NZ,2020-06-22 16:21:21,-35.1,173.78,60.01,3,55,11.01
500,Rybinsk,RU,2020-06-22 16:22:13,58.04,38.84,65.23,64,0,2.98
501,San-Pedro,CI,2020-06-22 16:22:13,4.75,-6.64,79.9,77,61,11.74
502,Mnogovershinnyy,RU,2020-06-22 16:22:13,53.94,139.92,41.2,93,56,0.67
503,Maracacume,BR,2020-06-22 16:22:14,-2.04,-45.96,89.78,49,4,6.24
504,Chapais,CA,2020-06-22 16:22:14,49.78,-74.85,75.2,69,90,10.29
505,Comodoro Rivadavia,AR,2020-06-22 16:21:10,-45.87,-67.5,48.2,66,85,9.17
506,Bimbo,CF,2020-06-22 16:22:14,4.26,18.42,89.6,62,75,2.24
507,Razam,IN,2020-06-22 16:22:14,18.47,83.67,85.87,61,85,3.13
508,Venosa,IT,2020-06-22 16:22:14,40.96,15.81,77.0,57,100,16.11
509,Gisborne,NZ,2020-06-22 16:22:14,-38.65,178.0,48.0,92,25,1.99
510,Kermanshah,IR,2020-06-22 16:22:14,34.31,47.06,80.6,18,0,13.87
511,Kidal,ML,2020-06-22 16:22:14,18.44,1.41,107.76,8,61,5.14
512,Mortka,RU,2020-06-22 16:22:14,59.33,66.02,50.11,74,53,3.78
513,Saint Simons,US,2020-06-22 16:18:04,31.14,-81.39,88.0,58,1,6.93
514,Witu,KE,2020-06-22 16:22:15,-2.39,40.44,77.9,80,70,15.05
515,Vila,PT,2020-06-22 16:22:15,42.03,-8.16,93.99,55,33,3.36
516,Nemuro,JP,2020-06-22 16:17:15,43.32,145.57,53.35,92,100,9.24
517,Evensk,RU,2020-06-22 16:22:15,61.95,159.23,59.95,65,58,2.86
518,Oussouye,SN,2020-06-22 16:22:15,12.48,-16.55,89.6,74,57,4.7
519,Planaltina,BR,2020-06-22 16:22:15,-15.45,-47.61,77.0,36,0,11.41
520,Bosaso,SO,2020-06-22 16:22:15,11.28,49.18,91.51,46,75,2.91
521,Bone,DE,2020-06-22 16:22:15,51.97,12.14,78.01,43,0,5.99
522,Channel-Port Aux Basques,CA,2020-06-22 16:22:15,47.57,-59.14,54.01,91,93,12.84
523,Terme,TR,2020-06-22 16:22:15,41.21,36.97,77.0,65,40,4.7
524,Prince Rupert,CA,2020-06-22 16:19:23,54.32,-130.32,53.6,81,90,16.11
525,Cueto,CU,2020-06-22 16:22:16,20.64,-75.94,89.6,66,75,8.05
526,Colquiri,BO,2020-06-22 16:22:16,-17.42,-67.13,57.2,20,20,5.82
527,Nandyal,IN,2020-06-22 16:19:50,15.48,78.48,78.8,81,99,3.74
528,Kafue,ZM,2020-06-22 16:22:16,-15.77,28.18,61.09,42,68,3.6
529,Meulaboh,ID,2020-06-22 16:22:16,4.14,96.13,76.93,90,100,3.51
530,Churapcha,RU,2020-06-22 16:22:16,62.0,132.43,51.19,87,45,1.99
531,Mount Pleasant,US,2020-06-22 16:18:32,32.79,-79.86,91.4,62,1,6.73
532,Henties Bay,NA,2020-06-22 16:22:16,-22.12,14.28,60.01,87,0,5.01
533,Caiaponia,BR,2020-06-22 16:22:16,-16.96,-51.81,80.92,34,57,7.0
534,Kalabo,ZM,2020-06-22 16:22:16,-14.97,22.68,68.11,31,0,4.56
535,Fayaoue,NC,2020-06-22 16:22:17,-20.65,166.53,73.04,80,98,11.79
536,Farap,TM,2020-06-22 16:22:17,39.17,63.61,93.2,20,0,4.7
537,Xanthi,GR,2020-06-22 16:22:17,41.14,24.88,79.0,60,20,4.38
538,Taoudenni,ML,2020-06-22 16:22:17,22.68,-3.98,116.89,5,1,18.03
539,Hirara,JP,2020-06-22 16:22:17,24.8,125.28,83.43,88,74,8.48
540,Mikkeli,FI,2020-06-22 16:22:17,61.69,27.27,71.01,45,0,1.01
541,Tommot,RU,2020-06-22 16:22:17,58.96,126.29,51.87,70,87,3.67
542,Ikalamavony,MG,2020-06-22 16:22:17,-21.15,46.58,67.91,66,14,1.92
543,Plettenberg Bay,ZA,2020-06-22 16:22:17,-34.05,23.37,60.04,65,0,0.94
544,Ngunguru,NZ,2020-06-22 16:22:18,-35.62,174.5,60.01,87,23,7.0
545,Tahoua,NE,2020-06-22 16:22:18,14.89,5.27,100.4,31,6,6.93
546,Benghazi,LY,2020-06-22 16:18:18,32.12,20.07,74.08,69,0,12.24
547,Balkhash,KZ,2020-06-22 16:22:18,46.84,74.98,72.59,29,89,6.38
548,Caravelas,BR,2020-06-22 16:22:18,-17.71,-39.25,78.62,57,3,5.7
549,Katherine,AU,2020-06-22 16:22:18,-14.47,132.27,64.4,45,0,6.93
550,Chimbarongo,CL,2020-06-22 16:22:18,-34.7,-71.05,51.01,100,90,8.05
551,Nauta,PE,2020-06-22 16:22:18,-4.51,-73.58,91.06,54,57,1.54
552,Portland,US,2020-06-22 16:17:38,45.52,-122.68,63.0,72,20,4.7
553,Inuvik,CA,2020-06-22 16:22:18,68.35,-133.72,60.8,59,75,4.7
554,Aquiraz,BR,2020-06-22 16:22:19,-3.9,-38.39,86.0,58,75,13.87
555,Bambanglipuro,ID,2020-06-22 16:22:19,-7.95,110.28,77.47,83,95,10.33
556,Manokwari,ID,2020-06-22 16:22:19,-0.87,134.08,79.41,76,100,4.14
557,Nola,IT,2020-06-22 16:20:13,40.92,14.53,77.0,51,42,1.99
